fromNode	zip
4536	98177
4536	98177
4536	98177
4536	98177
4537	98177
4537	98177
4537	98177
4537	98177
4537	98177
4538	98177
4538	98177
4538	98177
4538	98177
4539	98177
4539	98177
4539	98177
4539	98177
4540	98177
4540	98177
4540	98177
4540	98177
4541	98177
4541	98177
4541	98177
4541	98177
4542	98177
4542	98177
4542	98177
4542	98177
4543	98177
4543	98177
4543	98177
4543	98177
4544	98177
4544	98177
4544	98177
4545	98177
4545	98177
4545	98177
4546	98177
4546	98177
4546	98177
4547	98177
4547	98177
4547	98177
4548	98177
4548	98177
4548	98177
4549	98177
4549	98177
4549	98177
4550	98177
4550	98177
4550	98177
4551	98177
4551	98177
4551	98177
4552	98177
4552	98177
4552	98177
4553	98177
4553	98177
4553	98177
4554	98177
4554	98177
4554	98177
4555	98177
4555	98177
4555	98177
4556	98177
4556	98177
4556	98177
4557	98177
4557	98177
4558	98177
4558	98177
4559	98177
4559	98177
4560	98177
4560	98177
4561	98177
4561	98177
4562	98177
4562	98177
4563	98177
4563	98177
4564	98177
4564	98177
4565	98177
4565	98177
4566	98177
4566	98177
4567	98177
4567	98177
4568	98177
4568	98177
4569	98177
4569	98177
4570	98177
4570	98177
4571	98177
4571	98177
4572	98177
4572	98177
4573	98177
4573	98177
4574	98177
4574	98177
4575	98177
4575	98177
4576	98177
4576	98177
4577	98177
4577	98177
4578	98177
4578	98177
4579	98177
4579	98177
4580	98177
4580	98177
4581	98177
4581	98177
4582	98177
4582	98177
4583	98177
4583	98177
4584	98177
4585	98177
4586	98177
4587	98177
4588	98177
4589	98177
4590	98177
4591	98177
4592	98177
4593	98177
4594	98177
4595	98177
4596	98177
4597	98177
4598	98177
4599	98177
4600	98177
4601	98177
4602	98177
4603	98177
4604	98177
4605	98177
4606	98177
4607	98177
4608	98177
4609	98177
4610	98177
4611	98177
4612	98177
4613	98177
4614	98177
4615	98177
4616	98177
4617	98177
4618	98177
4619	98177
4620	98177
4621	98177
4622	98177
4623	98177
4624	98177
4625	98177
4626	98177
4627	98177
4628	98177
4629	98177
4630	98177
4631	98177
4632	98177
4633	98177
4634	98177
4635	98177
4636	98177
4637	98177
4638	98177
4639	98177
4640	98177
4641	98177
4642	98177
4643	98177
4644	98177
4645	98177
4646	98177
4647	98177
4648	98177
4649	98177
4650	98177
4651	98177
4652	98177
4653	98177
4654	98177
4655	98177
4656	98177
4657	98177
4658	98177
4659	98177
4660	98177
4661	98177
4662	98177
4663	98177
4664	98177
4665	98177
4666	98177
4667	98177
4668	98177
4669	98177
4670	98177
4671	98177
4672	98177
4673	98177
4674	98177
4675	98177
4676	98177
4677	98177
4678	98177
4679	98177
4680	98177
4681	98177
4682	98177
4683	98177
4684	98177
4685	98177
4686	98177
4687	98177
4688	98177
4689	98177
4690	98177
4691	98177
4692	98177
4693	98177
4694	98195
4695	98195
4696	98195
4697	98195
4698	98199
4698	98199
4698	98199
4698	98199
4698	98199
4698	98199
4698	98199
4698	98199
4698	98199
4699	98199
4699	98199
4699	98199
4699	98199
4699	98199
4699	98199
4700	98199
4700	98199
4700	98199
4700	98199
4700	98199
4700	98199
4701	98199
4701	98199
4701	98199
4701	98199
4701	98199
4701	98199
4702	98199
4702	98199
4702	98199
4702	98199
4702	98199
4702	98199
4703	98199
4703	98199
4703	98199
4703	98199
4703	98199
4703	98199
4704	98199
4704	98199
4704	98199
4704	98199
4704	98199
4704	98199
4705	98199
4705	98199
4705	98199
4705	98199
4705	98199
4705	98199
4706	98199
4706	98199
4706	98199
4706	98199
4706	98199
4706	98199
4707	98199
4707	98199
4707	98199
4707	98199
4707	98199
4708	98199
4708	98199
4708	98199
4708	98199
4709	98199
4709	98199
4709	98199
4709	98199
4710	98199
4710	98199
4710	98199
4710	98199
4711	98199
4711	98199
4711	98199
4712	98199
4712	98199
4712	98199
4713	98199
4713	98199
4713	98199
4714	98199
4714	98199
4714	98199
4715	98199
4715	98199
4715	98199
4716	98199
4716	98199
4716	98199
4717	98199
4717	98199
4717	98199
4718	98199
4718	98199
4718	98199
4719	98199
4719	98199
4719	98199
4720	98199
4720	98199
4720	98199
4721	98199
4721	98199
4721	98199
4722	98199
4722	98199
4722	98199
4723	98199
4723	98199
4723	98199
4724	98199
4724	98199
4724	98199
4725	98199
4725	98199
4725	98199
4726	98199
4726	98199
4726	98199
4727	98199
4727	98199
4728	98199
4728	98199
4729	98199
4729	98199
4730	98199
4730	98199
4731	98199
4731	98199
4732	98199
4732	98199
4733	98199
4733	98199
4734	98199
4734	98199
4735	98199
4735	98199
4736	98199
4736	98199
4737	98199
4737	98199
4738	98199
4738	98199
4739	98199
4739	98199
4740	98199
4740	98199
4741	98199
4741	98199
4742	98199
4742	98199
4743	98199
4743	98199
4744	98199
4744	98199
4745	98199
4745	98199
4746	98199
4746	98199
4747	98199
4747	98199
4748	98199
4748	98199
4749	98199
4749	98199
4750	98199
4750	98199
4751	98199
4751	98199
4752	98199
4752	98199
4753	98199
4753	98199
4754	98199
4754	98199
4755	98199
4755	98199
4756	98199
4757	98199
4758	98199
4759	98199
4760	98199
4761	98199
4762	98199
4763	98199
4764	98199
4765	98199
4766	98199
4767	98199
4768	98199
4769	98199
4770	98199
4771	98199
4772	98199
4773	98199
4774	98199
4775	98199
4776	98199
4777	98199
4778	98199
4779	98199
4780	98199
4781	98199
4782	98199
4783	98199
4784	98199
4785	98199
4786	98199
4787	98199
4788	98199
4789	98199
4790	98199
4791	98199
4792	98199
4793	98199
4794	98199
4795	98199
4796	98199
4797	98199
4798	98199
4799	98199
4800	98199
4801	98199
4802	98199
4803	98199
4804	98199
4805	98199
4806	98199
4807	98199
4808	98199
4809	98199
4810	98199
4811	98199
4812	98199
4813	98199
4814	98199
4815	98199
4816	98199
4817	98199
4818	98199
4819	98199
4820	98199
4821	98199
4822	98199
4823	98199
4824	98199
4825	98199
4826	98199
4827	98199
4828	98199
4829	98199
4830	98199
4831	98199
4832	98199
4833	98199
4834	98199
4835	98199
4836	98199
4837	98199
4838	98199
4839	98199
4840	98199
4841	98199
4842	98199
4843	98199
4844	98199
4845	98199
4846	98199
4847	98199
4848	98199
4849	98199
4850	98199
4851	98199
4852	98199
4853	98199
4854	98199
4855	98199
4856	98199
4857	98199
4858	98199
4859	98199
4860	98199
4861	98199
4862	98199
4863	98199
4864	98199
4865	98199
4866	98199
